// global attributes:
// etag device attributes:
  :instrument_name = "159924_2013_128419"
  :instrument_type = "s"
  :manufacturer = "Wildlife"
  :model = "SPOT"
  :owner_contact = "wetherbee@uri.edu"
  :person_owner = "Bradley Wetherbee"
  :ptt = "128419"
// etag deployment attributes:
  :geospatial_lat_start = "38.0427"
  :geospatial_lon_start = "-74.493"
  :time_coverage_start = "1369958400"
// etag end of mission attributes:
  :time_coverage_end = "1404950400"
  :end_details = "Argos"
  :end_type = "stopped transmitting"
  :geospatial_lat_end = "42.2644"
  :geospatial_lon_end = "-66.504"
// etag animal attributes:
  :platform = "Isurus oxyrinchus"
  :taxonomic_serial_number = "159924"
// etag quality attributes:
  :found_problem = "no"
  :person_qc = "Camrin Braun"
// data:
// DateTime,VariableID,VariableValue,VariableName,VariableUnits
2013-08-12 01:19:08,34,3,argosLC,unitless
2013-08-12 01:36:43,2,-59.4949,longitude,degree
2013-08-12 01:36:43,3,44.7282,latitude,degree
2013-08-12 01:36:43,34,A,argosLC,unitless
2013-08-12 03:03:46,2,-59.4877,longitude,degree
2013-08-12 03:03:46,3,44.7324,latitude,degree
2013-08-12 03:03:46,34,A,argosLC,unitless
2013-08-13 01:19:02,2,-59.3043,longitude,degree
2013-08-13 01:19:02,3,44.6541,latitude,degree
2013-08-13 01:19:02,34,B,argosLC,unitless
2013-08-13 08:17:14,2,-59.3228,longitude,degree
2013-08-13 08:17:14,3,44.6161,latitude,degree
2013-08-13 08:17:14,34,B,argosLC,unitless
2013-08-14 03:57:24,2,-58.7358,longitude,degree
2013-08-14 03:57:24,3,43.9675,latitude,degree
2013-08-14 03:57:24,34,A,argosLC,unitless
2013-08-14 05:45:14,2,-58.7163,longitude,degree
2013-08-14 05:45:14,3,43.9422,latitude,degree
2013-08-14 05:45:14,34,B,argosLC,unitless
2013-08-14 06:32:08,2,-58.6567,longitude,degree
2013-08-14 06:32:08,3,43.9105,latitude,degree
2013-08-14 06:32:08,34,2,argosLC,unitless
2013-08-14 07:17:29,2,-58.639,longitude,degree
2013-08-14 07:17:29,3,43.9179,latitude,degree
2013-08-14 07:17:29,34,3,argosLC,unitless
2013-08-15 00:56:56,2,-58.3906,longitude,degree
2013-08-15 00:56:56,3,43.926,latitude,degree
2013-08-15 00:56:56,34,0,argosLC,unitless
2013-08-15 00:59:57,2,-58.3703,longitude,degree
2013-08-15 00:59:57,3,43.9803,latitude,degree
2013-08-15 00:59:57,34,2,argosLC,unitless
2013-08-15 01:09:20,2,-58.3712,longitude,degree
2013-08-15 01:09:20,3,43.981,latitude,degree
2013-08-15 01:09:20,34,B,argosLC,unitless
2013-08-15 02:00:31,2,-58.3558,longitude,degree
2013-08-15 02:00:31,3,43.99,latitude,degree
2013-08-15 02:00:31,34,2,argosLC,unitless
2013-08-16 01:38:33,2,-58.0285,longitude,degree
2013-08-16 01:38:33,3,44.1136,latitude,degree
2013-08-16 01:38:33,34,A,argosLC,unitless
2013-08-16 06:11:11,2,-57.9331,longitude,degree
2013-08-16 06:11:11,3,44.1091,latitude,degree
2013-08-16 06:11:11,34,B,argosLC,unitless
2013-08-16 06:50:51,2,-57.8888,longitude,degree
2013-08-16 06:50:51,3,44.1015,latitude,degree
2013-08-16 06:50:51,34,B,argosLC,unitless
2013-08-16 06:55:11,2,-57.8153,longitude,degree
2013-08-16 06:55:11,3,44.1384,latitude,degree
2013-08-16 06:55:11,34,3,argosLC,unitless
2013-08-16 07:50:37,2,-57.769,longitude,degree
2013-08-16 07:50:37,3,44.1376,latitude,degree
2013-08-16 07:50:37,34,B,argosLC,unitless
2013-08-16 19:20:12,2,-57.8006,longitude,degree
2013-08-16 19:20:12,3,44.1472,latitude,degree
2013-08-16 19:20:12,34,B,argosLC,unitless
2013-08-16 22:18:07,2,-57.4313,longitude,degree
2013-08-16 22:18:07,3,44.2316,latitude,degree
2013-08-16 22:18:07,34,B,argosLC,unitless
2013-08-17 05:03:35,2,-57.2213,longitude,degree
2013-08-17 05:03:35,3,44.3544,latitude,degree
2013-08-17 05:03:35,34,B,argosLC,unitless
2013-08-17 07:41:19,2,-57.138,longitude,degree
2013-08-17 07:41:19,3,44.3438,latitude,degree
2013-08-17 07:41:19,34,B,argosLC,unitless
2013-08-17 18:15:18,2,-56.7024,longitude,degree
2013-08-17 18:15:18,3,44.4113,latitude,degree
2013-08-17 18:15:18,34,B,argosLC,unitless
2013-08-17 20:50:24,2,-56.6957,longitude,degree
2013-08-17 20:50:24,3,44.4043,latitude,degree
2013-08-17 20:50:24,34,B,argosLC,unitless
2013-08-17 22:44:14,2,-57.2576,longitude,degree
2013-08-17 22:44:14,3,44.3408,latitude,degree
2013-08-17 22:44:14,34,B,argosLC,unitless
2013-08-18 06:33:34,2,-57.0035,longitude,degree
2013-08-18 06:33:34,3,44.2437,latitude,degree
2013-08-18 06:33:34,34,2,argosLC,unitless
2013-08-18 06:58:37,2,-56.9879,longitude,degree
2013-08-18 06:58:37,3,44.2376,latitude,degree
2013-08-18 06:58:37,34,1,argosLC,unitless
2013-08-18 07:22:04,2,-56.9772,longitude,degree
2013-08-18 07:22:04,3,44.2434,latitude,degree
2013-08-18 07:22:04,34,2,argosLC,unitless
2013-08-18 07:27:13,2,-56.9602,longitude,degree
2013-08-18 07:27:13,3,44.2372,latitude,degree
2013-08-18 07:27:13,34,1,argosLC,unitless
2013-08-18 21:46:11,2,-56.6217,longitude,degree
2013-08-18 21:46:11,3,44.4345,latitude,degree
2013-08-18 21:46:11,34,1,argosLC,unitless
2013-08-18 22:34:20,2,-56.6556,longitude,degree
2013-08-18 22:34:20,3,44.3965,latitude,degree
2013-08-18 22:34:20,34,B,argosLC,unitless
2013-08-19 07:17:58,2,-56.2235,longitude,degree
2013-08-19 07:17:58,3,44.4179,latitude,degree
2013-08-19 07:17:58,34,3,argosLC,unitless
2013-08-19 23:51:54,2,-55.7935,longitude,degree
2013-08-19 23:51:54,3,44.6319,latitude,degree
2013-08-19 23:51:54,34,B,argosLC,unitless
2013-08-20 01:52:02,2,-55.8455,longitude,degree
2013-08-20 01:52:02,3,44.6765,latitude,degree
2013-08-20 01:52:02,34,2,argosLC,unitless
2013-08-20 07:05:35,2,-55.719,longitude,degree
2013-08-20 07:05:35,3,44.7508,latitude,degree
2013-08-20 07:05:35,34,3,argosLC,unitless
2013-08-20 07:46:13,2,-55.712,longitude,degree
2013-08-20 07:46:13,3,44.771,latitude,degree
2013-08-20 07:46:13,34,A,argosLC,unitless
2013-08-20 07:52:35,2,-55.6961,longitude,degree
2013-08-20 07:52:35,3,44.7704,latitude,degree
2013-08-20 07:52:35,34,B,argosLC,unitless
2013-08-20 14:01:40,2,-55.5165,longitude,degree
2013-08-20 14:01:40,3,44.9118,latitude,degree
2013-08-20 14:01:40,34,B,argosLC,unitless
2013-08-21 12:09:02,2,-55.4578,longitude,degree
2013-08-21 12:09:02,3,44.9409,latitude,degree
2013-08-21 12:09:02,34,B,argosLC,unitless
2013-08-21 23:04:21,2,-55.1778,longitude,degree
2013-08-21 23:04:21,3,45.165,latitude,degree
2013-08-21 23:04:21,34,B,argosLC,unitless
2013-08-21 23:31:22,2,-55.2302,longitude,degree
2013-08-21 23:31:22,3,44.9309,latitude,degree
2013-08-21 23:31:22,34,1,argosLC,unitless
2013-08-21 23:31:46,2,-55.2113,longitude,degree
2013-08-21 23:31:46,3,44.9312,latitude,degree
2013-08-21 23:31:46,34,1,argosLC,unitless
2013-08-22 00:30:32,2,-55.1815,longitude,degree
2013-08-22 00:30:32,3,44.9315,latitude,degree
2013-08-22 00:30:32,34,A,argosLC,unitless
2013-08-22 00:37:45,2,-55.1657,longitude,degree
2013-08-22 00:37:45,3,44.9254,latitude,degree
2013-08-22 00:37:45,34,A,argosLC,unitless
2013-08-22 04:15:35,2,-55.141,longitude,degree
2013-08-22 04:15:35,3,44.8933,latitude,degree
2013-08-22 04:15:35,34,B,argosLC,unitless
2013-08-22 05:47:16,2,-54.9271,longitude,degree
2013-08-22 05:47:16,3,44.8833,latitude,degree
2013-08-22 05:47:16,34,0,argosLC,unitless
2013-08-22 06:57:37,2,-54.8434,longitude,degree
2013-08-22 06:57:37,3,44.8848,latitude,degree
2013-08-22 06:57:37,34,B,argosLC,unitless
2013-08-22 07:32:36,2,-54.8275,longitude,degree
2013-08-22 07:32:36,3,44.8737,latitude,degree
2013-08-22 07:32:36,34,2,argosLC,unitless
2013-08-22 10:10:06,2,-54.6999,longitude,degree
2013-08-22 10:10:06,3,44.8572,latitude,degree
2013-08-22 10:10:06,34,B,argosLC,unitless
2013-08-23 00:04:17,2,-54.6425,longitude,degree
2013-08-23 00:04:17,3,44.9006,latitude,degree
2013-08-23 00:04:17,34,2,argosLC,unitless
2013-08-23 00:07:24,2,-54.6476,longitude,degree
2013-08-23 00:07:24,3,44.9002,latitude,degree
2013-08-23 00:07:24,34,1,argosLC,unitless
2013-08-23 00:50:14,2,-54.6138,longitude,degree
2013-08-23 00:50:14,3,44.8936,latitude,degree
2013-08-23 00:50:14,34,B,argosLC,unitless
2013-08-23 01:06:46,2,-54.5809,longitude,degree
2013-08-23 01:06:46,3,44.9076,latitude,degree
2013-08-23 01:06:46,34,B,argosLC,unitless
2013-08-23 23:35:18,2,-54.2316,longitude,degree
2013-08-23 23:35:18,3,44.7746,latitude,degree
2013-08-23 23:35:18,34,A,argosLC,unitless
2013-08-23 23:43:24,2,-54.2113,longitude,degree
2013-08-23 23:43:24,3,44.7834,latitude,degree
2013-08-23 23:43:24,34,3,argosLC,unitless
2013-08-24 00:30:41,2,-54.1747,longitude,degree
2013-08-24 00:30:41,3,44.7801,latitude,degree
2013-08-24 00:30:41,34,0,argosLC,unitless
2013-08-24 00:45:30,2,-54.1841,longitude,degree
2013-08-24 00:45:30,3,44.7758,latitude,degree
2013-08-24 00:45:30,34,2,argosLC,unitless
2013-08-24 02:09:41,2,-54.1315,longitude,degree
2013-08-24 02:09:41,3,44.7367,latitude,degree
2013-08-24 02:09:41,34,A,argosLC,unitless
2013-08-24 03:48:23,2,-54.0574,longitude,degree
2013-08-24 03:48:23,3,44.732,latitude,degree
2013-08-24 03:48:23,34,B,argosLC,unitless
2013-08-24 05:26:14,2,-54.0471,longitude,degree
2013-08-24 05:26:14,3,44.7166,latitude,degree
2013-08-24 05:26:14,34,0,argosLC,unitless
2013-08-25 00:34:07,2,-53.7268,longitude,degree
2013-08-25 00:34:07,3,44.581,latitude,degree
2013-08-25 00:34:07,34,3,argosLC,unitless
2013-08-25 00:43:27,2,-53.7273,longitude,degree
2013-08-25 00:43:27,3,44.5813,latitude,degree
2013-08-25 00:43:27,34,B,argosLC,unitless
2013-08-25 01:01:45,2,-53.7191,longitude,degree
2013-08-25 01:01:45,3,44.5715,latitude,degree
2013-08-25 01:01:45,34,A,argosLC,unitless
2013-08-25 01:47:52,2,-53.6952,longitude,degree
2013-08-25 01:47:52,3,44.5607,latitude,degree
2013-08-25 01:47:52,34,2,argosLC,unitless
2013-08-25 02:17:20,2,-53.676,longitude,degree
2013-08-25 02:17:20,3,44.5487,latitude,degree
2013-08-25 02:17:20,34,A,argosLC,unitless
2013-08-25 03:40:24,2,-53.634,longitude,degree
2013-08-25 03:40:24,3,44.5333,latitude,degree
2013-08-25 03:40:24,34,B,argosLC,unitless
2013-08-25 05:19:04,2,-53.5887,longitude,degree
2013-08-25 05:19:04,3,44.5161,latitude,degree
2013-08-25 05:19:04,34,B,argosLC,unitless
2013-08-26 00:12:05,2,-53.2301,longitude,degree
2013-08-26 00:12:05,3,44.5749,latitude,degree
2013-08-26 00:12:05,34,0,argosLC,unitless
2013-08-26 00:23:50,2,-53.2103,longitude,degree
2013-08-26 00:23:50,3,44.5826,latitude,degree
2013-08-26 00:23:50,34,1,argosLC,unitless
2013-08-26 00:45:18,2,-53.2022,longitude,degree
2013-08-26 00:45:18,3,44.5831,latitude,degree
2013-08-26 00:45:18,34,1,argosLC,unitless
2013-08-26 01:28:06,2,-53.1934,longitude,degree
2013-08-26 01:28:06,3,44.5676,latitude,degree
2013-08-26 01:28:06,34,2,argosLC,unitless
2013-08-26 02:02:57,2,-53.1793,longitude,degree
2013-08-26 02:02:57,3,44.538,latitude,degree
2013-08-26 02:02:57,34,1,argosLC,unitless
2013-08-26 03:28:04,2,-53.1584,longitude,degree
2013-08-26 03:28:04,3,44.5073,latitude,degree
2013-08-26 03:28:04,34,B,argosLC,unitless
2013-08-26 05:16:21,2,-53.1241,longitude,degree
2013-08-26 05:16:21,3,44.4778,latitude,degree
2013-08-26 05:16:21,34,B,argosLC,unitless
2013-08-26 13:05:22,2,-52.8262,longitude,degree
2013-08-26 13:05:22,3,44.5115,latitude,degree
2013-08-26 13:05:22,34,0,argosLC,unitless
2013-08-26 13:52:12,2,-52.7793,longitude,degree
2013-08-26 13:52:12,3,44.4854,latitude,degree
2013-08-26 13:52:12,34,1,argosLC,unitless
2013-08-26 21:46:50,2,-52.5033,longitude,degree
2013-08-26 21:46:50,3,44.3598,latitude,degree
2013-08-26 21:46:50,34,B,argosLC,unitless
2013-08-27 16:33:24,2,-51.8612,longitude,degree
2013-08-27 16:33:24,3,44.0107,latitude,degree
2013-08-27 16:33:24,34,B,argosLC,unitless
2013-08-28 23:37:39,2,-51.1228,longitude,degree
2013-08-28 23:37:39,3,43.9934,latitude,degree
2013-08-28 23:37:39,34,2,argosLC,unitless
2013-08-28 23:46:31,2,-51.1304,longitude,degree
2013-08-28 23:46:31,3,43.9939,latitude,degree
2013-08-28 23:46:31,34,2,argosLC,unitless
2013-08-29 00:14:37,2,-51.1308,longitude,degree
2013-08-29 00:14:37,3,43.9947,latitude,degree
2013-08-29 00:14:37,34,B,argosLC,unitless
2013-08-29 00:27:40,2,-51.1071,longitude,degree
2013-08-29 00:27:40,3,43.9908,latitude,degree
2013-08-29 00:27:40,34,2,argosLC,unitless
2013-08-29 01:20:36,2,-51.067,longitude,degree
2013-08-29 01:20:36,3,43.9925,latitude,degree
2013-08-29 01:20:36,34,1,argosLC,unitless
2013-08-29 01:24:10,2,-51.0704,longitude,degree
2013-08-29 01:24:10,3,43.9906,latitude,degree
2013-08-29 01:24:10,34,2,argosLC,unitless
2013-08-29 02:06:08,2,-51.0508,longitude,degree
2013-08-29 02:06:08,3,43.9869,latitude,degree
2013-08-29 02:06:08,34,2,argosLC,unitless
2013-08-29 04:30:59,2,-50.9551,longitude,degree
2013-08-29 04:30:59,3,43.9989,latitude,degree
2013-08-29 04:30:59,34,3,argosLC,unitless
2013-08-29 06:14:29,2,-50.9065,longitude,degree
2013-08-29 06:14:29,3,44.0135,latitude,degree
2013-08-29 06:14:29,34,3,argosLC,unitless
2013-08-29 06:37:28,2,-50.9071,longitude,degree
2013-08-29 06:37:28,3,44.0136,latitude,degree
2013-08-29 06:37:28,34,B,argosLC,unitless
2013-08-29 07:03:49,2,-50.8665,longitude,degree
2013-08-29 07:03:49,3,44.0191,latitude,degree
2013-08-29 07:03:49,34,3,argosLC,unitless
2013-08-30 00:15:30,2,-50.286,longitude,degree
2013-08-30 00:15:30,3,44.0111,latitude,degree
2013-08-30 00:15:30,34,B,argosLC,unitless
2013-08-30 00:58:26,2,-50.6695,longitude,degree
2013-08-30 00:58:26,3,44.2778,latitude,degree
2013-08-30 00:58:26,34,2,argosLC,unitless
2013-08-30 01:17:51,2,-50.6779,longitude,degree
2013-08-30 01:17:51,3,44.2791,latitude,degree
2013-08-30 01:17:51,34,2,argosLC,unitless
2013-08-30 01:45:49,2,-50.6889,longitude,degree
2013-08-30 01:45:49,3,44.2905,latitude,degree
2013-08-30 01:45:49,34,2,argosLC,unitless
2013-08-30 04:22:55,2,-50.7143,longitude,degree
2013-08-30 04:22:55,3,44.3259,latitude,degree
2013-08-30 04:22:55,34,1,argosLC,unitless
2013-08-31 00:42:49,2,-50.2395,longitude,degree
2013-08-31 00:42:49,3,44.3719,latitude,degree
2013-08-31 00:42:49,34,B,argosLC,unitless
2013-08-31 01:04:24,2,-50.2226,longitude,degree
2013-08-31 01:04:24,3,44.3764,latitude,degree
2013-08-31 01:04:24,34,2,argosLC,unitless
2013-08-31 01:29:23,2,-50.2063,longitude,degree
2013-08-31 01:29:23,3,44.3654,latitude,degree
2013-08-31 01:29:23,34,B,argosLC,unitless
2013-08-31 04:12:19,2,-50.1238,longitude,degree
2013-08-31 04:12:19,3,44.4097,latitude,degree
2013-08-31 04:12:19,34,0,argosLC,unitless
2013-09-01 00:20:56,2,-50.3232,longitude,degree
2013-09-01 00:20:56,3,44.2696,latitude,degree
2013-09-01 00:20:56,34,B,argosLC,unitless
2013-09-01 00:21:33,2,-49.8741,longitude,degree
2013-09-01 00:21:33,3,43.7745,latitude,degree
2013-09-01 00:21:33,34,0,argosLC,unitless
2013-09-01 00:51:49,2,-49.8959,longitude,degree
2013-09-01 00:51:49,3,43.7748,latitude,degree
2013-09-01 00:51:49,34,2,argosLC,unitless
2013-09-01 01:02:46,2,-49.8936,longitude,degree
2013-09-01 01:02:46,3,43.7709,latitude,degree
2013-09-01 01:02:46,34,3,argosLC,unitless
2013-09-01 04:02:49,2,-49.8895,longitude,degree
2013-09-01 04:02:49,3,43.7481,latitude,degree
2013-09-01 04:02:49,34,1,argosLC,unitless
2013-09-01 05:39:58,2,-49.901,longitude,degree
2013-09-01 05:39:58,3,43.7481,latitude,degree
2013-09-01 05:39:58,34,B,argosLC,unitless
2013-09-02 00:07:08,2,-49.7962,longitude,degree
2013-09-02 00:07:08,3,43.5731,latitude,degree
2013-09-02 00:07:08,34,A,argosLC,unitless
2013-09-02 00:35:08,2,-49.7897,longitude,degree
2013-09-02 00:35:08,3,43.5533,latitude,degree
2013-09-02 00:35:08,34,2,argosLC,unitless
2013-09-02 00:43:19,2,-49.7841,longitude,degree
2013-09-02 00:43:19,3,43.5495,latitude,degree
2013-09-02 00:43:19,34,1,argosLC,unitless
2013-09-02 01:38:43,2,-49.7934,longitude,degree
2013-09-02 01:38:43,3,43.5231,latitude,degree
2013-09-02 01:38:43,34,A,argosLC,unitless
2013-09-02 03:58:28,2,-49.809,longitude,degree
2013-09-02 03:58:28,3,43.4947,latitude,degree
2013-09-02 03:58:28,34,B,argosLC,unitless
2013-09-02 23:20:46,2,-50.0504,longitude,degree
2013-09-02 23:20:46,3,43.0346,latitude,degree
2013-09-02 23:20:46,34,B,argosLC,unitless
2013-09-02 23:37:27,2,-50.0884,longitude,degree
2013-09-02 23:37:27,3,42.9741,latitude,degree
2013-09-02 23:37:27,34,B,argosLC,unitless
2013-09-03 00:24:13,2,-49.8806,longitude,degree
2013-09-03 00:24:13,3,42.8796,latitude,degree
2013-09-03 00:24:13,34,1,argosLC,unitless
2013-09-03 00:27:24,2,-49.8834,longitude,degree
2013-09-03 00:27:24,3,42.8795,latitude,degree
2013-09-03 00:27:24,34,3,argosLC,unitless
2013-09-03 03:41:23,2,-49.9025,longitude,degree
2013-09-03 03:41:23,3,42.7276,latitude,degree
2013-09-03 03:41:23,34,B,argosLC,unitless
2013-09-03 05:20:54,2,-49.9404,longitude,degree
2013-09-03 05:20:54,3,42.7222,latitude,degree
2013-09-03 05:20:54,34,A,argosLC,unitless
2013-09-03 07:06:01,2,-49.8854,longitude,degree
2013-09-03 07:06:01,3,42.6578,latitude,degree
2013-09-03 07:06:01,34,B,argosLC,unitless
2013-09-03 07:17:10,2,-49.945,longitude,degree
2013-09-03 07:17:10,3,42.6688,latitude,degree
2013-09-03 07:17:10,34,A,argosLC,unitless
2013-09-03 07:47:59,2,-49.9263,longitude,degree
2013-09-03 07:47:59,3,42.6504,latitude,degree
2013-09-03 07:47:59,34,B,argosLC,unitless
2013-09-03 08:56:11,2,-49.903,longitude,degree
2013-09-03 08:56:11,3,42.6242,latitude,degree
2013-09-03 08:56:11,34,0,argosLC,unitless
2013-09-03 08:57:00,2,-49.9619,longitude,degree
2013-09-03 08:57:00,3,42.6434,latitude,degree
2013-09-03 08:57:00,34,1,argosLC,unitless
2013-09-03 18:30:57,2,-49.8185,longitude,degree
2013-09-03 18:30:57,3,42.3581,latitude,degree
2013-09-03 18:30:57,34,B,argosLC,unitless
2013-09-03 22:29:37,2,-49.807,longitude,degree
2013-09-03 22:29:37,3,42.2707,latitude,degree
2013-09-03 22:29:37,34,B,argosLC,unitless
2013-09-03 23:22:44,2,-49.9246,longitude,degree
2013-09-03 23:22:44,3,42.2378,latitude,degree
2013-09-03 23:22:44,34,B,argosLC,unitless
2013-09-04 00:02:50,2,-49.9681,longitude,degree
2013-09-04 00:02:50,3,42.2142,latitude,degree
2013-09-04 00:02:50,34,1,argosLC,unitless
2013-09-04 00:14:54,2,-49.9597,longitude,degree
2013-09-04 00:14:54,3,42.2151,latitude,degree
2013-09-04 00:14:54,34,2,argosLC,unitless
2013-09-04 05:08:03,2,-49.9903,longitude,degree
2013-09-04 05:08:03,3,42.2025,latitude,degree
2013-09-04 05:08:03,34,1,argosLC,unitless
2013-09-04 06:00:42,2,-49.9874,longitude,degree
2013-09-04 06:00:42,3,42.2126,latitude,degree
2013-09-04 06:00:42,34,B,argosLC,unitless
2013-09-04 06:45:42,2,-49.9988,longitude,degree
2013-09-04 06:45:42,3,42.2036,latitude,degree
2013-09-04 06:45:42,34,B,argosLC,unitless
2013-09-04 06:49:23,2,-50.0034,longitude,degree
2013-09-04 06:49:23,3,42.2244,latitude,degree
2013-09-04 06:49:23,34,A,argosLC,unitless
2013-09-04 07:38:12,2,-50.0559,longitude,degree
2013-09-04 07:38:12,3,42.2095,latitude,degree
2013-09-04 07:38:12,34,A,argosLC,unitless
2013-09-04 23:42:25,2,-50.0422,longitude,degree
2013-09-04 23:42:25,3,42.2771,latitude,degree
2013-09-04 23:42:25,34,B,argosLC,unitless
2013-09-04 23:55:27,2,-49.9335,longitude,degree
2013-09-04 23:55:27,3,42.3162,latitude,degree
2013-09-04 23:55:27,34,B,argosLC,unitless
2013-09-05 00:02:10,2,-49.7504,longitude,degree
2013-09-05 00:02:10,3,42.2554,latitude,degree
2013-09-05 00:02:10,34,1,argosLC,unitless
2013-09-05 01:18:34,2,-49.781,longitude,degree
2013-09-05 01:18:34,3,42.2427,latitude,degree
2013-09-05 01:18:34,34,B,argosLC,unitless
2013-09-05 05:05:37,2,-49.628,longitude,degree
2013-09-05 05:05:37,3,42.2396,latitude,degree
2013-09-05 05:05:37,34,1,argosLC,unitless
2013-09-05 05:49:04,2,-49.6304,longitude,degree
2013-09-05 05:49:04,3,42.2386,latitude,degree
2013-09-05 05:49:04,34,2,argosLC,unitless
2013-09-05 06:40:17,2,-49.6431,longitude,degree
2013-09-05 06:40:17,3,42.2423,latitude,degree
2013-09-05 06:40:17,34,3,argosLC,unitless
2013-09-05 07:35:08,2,-49.6651,longitude,degree
2013-09-05 07:35:08,3,42.2519,latitude,degree
2013-09-05 07:35:08,34,1,argosLC,unitless
2013-09-05 07:55:48,2,-49.6615,longitude,degree
2013-09-05 07:55:48,3,42.2549,latitude,degree
2013-09-05 07:55:48,34,3,argosLC,unitless
2013-09-05 07:56:09,2,-49.6641,longitude,degree
2013-09-05 07:56:09,3,42.2539,latitude,degree
2013-09-05 07:56:09,34,3,argosLC,unitless
2013-09-05 22:41:49,2,-49.7699,longitude,degree
2013-09-05 22:41:49,3,42.2411,latitude,degree
2013-09-05 22:41:49,34,B,argosLC,unitless
2013-09-06 00:19:34,2,-49.7467,longitude,degree
2013-09-06 00:19:34,3,42.2805,latitude,degree
2013-09-06 00:19:34,34,0,argosLC,unitless
2013-09-06 00:58:50,2,-49.5945,longitude,degree
2013-09-06 00:58:50,3,42.3218,latitude,degree
2013-09-06 00:58:50,34,2,argosLC,unitless
2013-09-06 01:33:09,2,-49.5872,longitude,degree
2013-09-06 01:33:09,3,42.338,latitude,degree
2013-09-06 01:33:09,34,1,argosLC,unitless
2013-09-06 03:09:28,2,-49.5616,longitude,degree
2013-09-06 03:09:28,3,42.3664,latitude,degree
2013-09-06 03:09:28,34,B,argosLC,unitless
2013-09-07 00:36:28,2,-49.6485,longitude,degree
2013-09-07 00:36:28,3,42.2683,latitude,degree
2013-09-07 00:36:28,34,B,argosLC,unitless
2013-09-07 04:38:02,2,-49.8471,longitude,degree
2013-09-07 04:38:02,3,42.3862,latitude,degree
2013-09-07 04:38:02,34,0,argosLC,unitless
2013-09-07 05:28:30,2,-49.8737,longitude,degree
2013-09-07 05:28:30,3,42.3955,latitude,degree
2013-09-07 05:28:30,34,B,argosLC,unitless
2013-09-07 06:18:36,2,-49.8483,longitude,degree
2013-09-07 06:18:36,3,42.3825,latitude,degree
2013-09-07 06:18:36,34,2,argosLC,unitless
2013-09-07 06:54:29,2,-49.8444,longitude,degree
2013-09-07 06:54:29,3,42.3876,latitude,degree
2013-09-07 06:54:29,34,B,argosLC,unitless
2013-09-07 07:05:45,2,-49.8377,longitude,degree
2013-09-07 07:05:45,3,42.3769,latitude,degree
2013-09-07 07:05:45,34,2,argosLC,unitless
2013-09-07 07:11:52,2,-49.8409,longitude,degree
2013-09-07 07:11:52,3,42.3819,latitude,degree
2013-09-07 07:11:52,34,0,argosLC,unitless
2013-09-07 08:35:49,2,-49.8322,longitude,degree
2013-09-07 08:35:49,3,42.3507,latitude,degree
2013-09-07 08:35:49,34,A,argosLC,unitless
2013-09-07 08:45:00,2,-49.8376,longitude,degree
2013-09-07 08:45:00,3,42.3832,latitude,degree
2013-09-07 08:45:00,34,B,argosLC,unitless
2013-09-07 18:34:02,2,-49.8152,longitude,degree
2013-09-07 18:34:02,3,42.2859,latitude,degree
2013-09-07 18:34:02,34,A,argosLC,unitless
2013-09-07 18:34:55,2,-49.8136,longitude,degree
2013-09-07 18:34:55,3,42.2827,latitude,degree
2013-09-07 18:34:55,34,A,argosLC,unitless
2013-09-08 00:04:17,2,-49.8042,longitude,degree
2013-09-08 00:04:17,3,42.2612,latitude,degree
2013-09-08 00:04:17,34,B,argosLC,unitless
2013-09-08 00:18:37,2,-49.8407,longitude,degree
2013-09-08 00:18:37,3,42.1978,latitude,degree
2013-09-08 00:18:37,34,A,argosLC,unitless
2013-09-08 01:07:38,2,-49.8299,longitude,degree
2013-09-08 01:07:38,3,42.2029,latitude,degree
2013-09-08 01:07:38,34,B,argosLC,unitless
2013-09-08 01:14:59,2,-49.8221,longitude,degree
2013-09-08 01:14:59,3,42.1942,latitude,degree
2013-09-08 01:14:59,34,B,argosLC,unitless
2013-09-08 04:26:40,2,-49.8008,longitude,degree
2013-09-08 04:26:40,3,42.209,latitude,degree
2013-09-08 04:26:40,34,3,argosLC,unitless
2013-09-08 06:06:11,2,-49.799,longitude,degree
2013-09-08 06:06:11,3,42.2512,latitude,degree
2013-09-08 06:06:11,34,2,argosLC,unitless
2013-09-08 06:51:06,2,-49.7967,longitude,degree
2013-09-08 06:51:06,3,42.2586,latitude,degree
2013-09-08 06:51:06,34,B,argosLC,unitless
2013-09-08 06:54:14,2,-49.7966,longitude,degree
2013-09-08 06:54:14,3,42.2593,latitude,degree
2013-09-08 06:54:14,34,B,argosLC,unitless
2013-09-08 20:04:10,2,-49.8069,longitude,degree
2013-09-08 20:04:10,3,42.2682,latitude,degree
2013-09-08 20:04:10,34,B,argosLC,unitless
2013-09-08 23:09:32,2,-49.6956,longitude,degree
2013-09-08 23:09:32,3,42.3358,latitude,degree
2013-09-08 23:09:32,34,2,argosLC,unitless
2013-09-08 23:11:18,2,-49.6896,longitude,degree
2013-09-08 23:11:18,3,42.334,latitude,degree
2013-09-08 23:11:18,34,A,argosLC,unitless
2013-09-08 23:35:15,2,-49.6855,longitude,degree
2013-09-08 23:35:15,3,42.3337,latitude,degree
2013-09-08 23:35:15,34,A,argosLC,unitless
2013-09-08 23:58:47,2,-49.6731,longitude,degree
2013-09-08 23:58:47,3,42.3318,latitude,degree
